排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"638,063,034","228,700",65.50,70.00,65.40,70.00,+,6.00,70.00,70.10
2,2603,長榮,"229,460,694","109,023",130.50,131.00,122.50,125.50,-,4.00,125.00,125.50
3,2609,陽明,"138,897,863","72,012",127.00,128.00,118.50,120.50,-,5.50,120.00,120.50
4,2363,矽統,"131,709,897","44,186",26.75,28.80,26.60,28.80,+,2.60,28.80,0.00
5,00632R,元大台灣50反1,"130,216,778","7,195",5.47,5.48,5.42,5.44,-,0.07,5.43,5.44
6,3481,群創,"105,723,969","25,991",16.90,17.00,16.60,16.65,-,0.15,16.65,16.70
7,2409,友達,"83,144,946","18,425",17.35,17.50,17.20,17.25,,0.00,17.25,17.30
8,2344,華邦電,"80,390,956","26,385",30.35,30.95,30.20,30.85,+,0.90,30.80,30.85
9,4919,新唐,"71,130,776","42,605",164.00,169.50,160.50,165.50,+,6.50,165.50,166.00
10,2436,偉詮電,"69,649,080","40,464",85.00,88.00,83.30,86.30,+,5.40,86.20,86.30
11,2887,台新金,"62,472,938","17,404",18.85,19.10,18.85,19.05,+,0.20,19.05,19.10
12,2002,中鋼,"56,921,802","18,699",37.40,37.95,37.20,37.45,+,0.45,37.40,37.45
13,00637L,元大滬深300正2,"56,242,501","10,013",20.38,20.79,19.88,20.40,+,0.09,20.39,20.40
14,00715L,期街口布蘭特正2,"54,510,858","4,047",8.60,8.65,8.56,8.60,+,0.35,8.59,8.60
15,2330,台積電,"53,915,006","62,288",610.00,620.00,610.00,620.00,+,13.00,619.00,620.00
16,5608,四維航,"51,646,077","25,647",64.10,64.50,59.60,60.70,-,3.10,60.60,60.70
17,2369,菱生,"51,047,587","23,306",29.20,31.00,29.05,30.65,+,1.70,30.65,30.70
18,2371,大同,"47,738,123","15,292",29.70,30.30,29.20,29.65,-,0.10,29.60,29.65
19,1727,中華化,"47,502,778","18,790",20.35,22.95,20.30,22.95,+,2.05,22.95,0.00
20,2007,燁興,"45,813,968","20,270",30.05,32.20,30.05,30.20,+,0.30,30.20,30.25
