排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"175,421,677","35,395",17.20,17.35,17.00,17.05,-,0.50,17.00,17.05
2,2603,長榮,"167,762,010","72,216",127.00,128.00,125.00,125.50,-,6.00,125.50,126.00
3,1905,華紙,"135,296,577","46,255",26.80,27.30,26.10,26.75,+,1.20,26.70,26.75
4,2409,友達,"103,758,873","17,202",18.05,18.20,17.70,17.95,-,0.20,17.95,18.00
5,2371,大同,"98,967,703","31,318",33.55,33.65,32.20,32.65,-,1.10,32.60,32.65
6,2303,聯電,"80,807,624","36,771",65.80,66.00,65.30,65.30,-,1.00,65.30,65.40
7,00632R,元大台灣50反1,"80,084,323","2,898",5.51,5.54,5.50,5.52,+,0.05,5.51,5.52
8,1304,台聚,"78,238,635","33,159",40.00,41.20,39.70,41.20,+,1.50,41.15,41.20
9,2609,陽明,"72,303,491","34,603",120.50,121.50,119.00,119.00,-,5.50,119.00,119.50
10,2002,中鋼,"64,944,106","25,237",35.95,36.00,35.60,35.75,-,0.20,35.70,35.75
11,1455,集盛,"63,618,024","20,067",19.80,20.20,19.10,19.40,+,0.65,19.40,19.45
12,1305,華夏,"61,473,060","27,361",43.15,44.00,42.45,43.95,+,0.85,43.90,43.95
13,1308,亞聚,"59,432,951","27,872",49.45,50.40,48.25,49.00,-,0.35,48.95,49.00
14,1711,永光,"54,480,618","21,112",26.35,26.45,25.05,25.35,-,1.35,25.30,25.35
15,1907,永豐餘,"50,071,050","23,050",38.05,38.65,36.15,36.30,-,0.60,36.30,36.35
16,1909,榮成,"48,639,677","19,639",29.30,29.75,27.75,28.00,-,1.10,27.95,28.00
17,3035,智原,"47,827,372","26,177",115.50,121.00,113.50,120.50,+,6.00,120.50,121.00
18,1314,中石化,"45,878,458","10,482",13.10,13.40,13.05,13.30,+,0.10,13.25,13.30
19,2368,金像電,"45,827,866","24,091",66.30,68.30,65.30,68.30,+,0.50,68.20,68.30
20,00637L,元大滬深300正2,"43,650,672","8,318",21.30,21.65,20.96,21.42,+,0.26,21.41,21.42
