排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"254,639,389","46,979",13.25,14.30,13.20,14.25,+,1.15,14.20,14.25
2,00632R,元大台灣50反1,"194,608,820","9,433",5.62,5.64,5.60,5.62,-,0.05,5.61,5.62
3,1605,華新,"127,598,218","48,841",37.90,39.45,37.65,39.40,+,1.80,39.35,39.40
4,2409,友達,"118,925,166","25,273",17.40,18.10,17.35,18.05,+,0.90,18.00,18.05
5,00637L,元大滬深300正2,"107,446,735","11,776",15.82,15.82,15.24,15.49,-,0.20,15.49,15.50
6,2618,長榮航,"101,798,703","31,445",32.35,32.65,31.75,31.75,-,0.05,31.75,31.80
7,2303,聯電,"96,004,232","41,810",51.00,51.30,50.70,50.90,+,0.80,50.80,50.90
8,2888,新光金,"78,427,093","20,026",8.95,9.16,8.93,9.13,+,0.23,9.13,9.14
9,00673R,期元大S&P原油反1,"74,189,313","4,349",7.54,7.72,7.52,7.65,+,0.12,7.64,7.65
10,00878,國泰永續高股息,"69,544,324","34,099",17.60,17.77,17.58,17.74,X,0.00,17.74,17.75
11,2610,華航,"67,859,047","22,002",25.35,25.85,25.30,25.35,+,0.40,25.35,25.40
12,2344,華邦電,"58,260,075","22,077",28.75,29.40,28.70,29.20,+,0.75,29.20,29.25
13,2317,鴻海,"56,423,484","27,172",105.50,107.00,105.00,107.00,+,2.00,106.50,107.00
14,1524,耿鼎,"54,057,338","18,236",14.80,16.00,14.70,16.00,+,1.45,16.00,0.00
15,2883,開發金,"51,801,988","16,031",15.95,16.40,15.95,16.35,+,0.50,16.35,16.40
16,2603,長榮,"51,147,174","26,149",137.50,138.50,137.00,137.50,+,2.00,137.50,138.00
17,2884,玉山金,"50,761,839","14,688",28.65,29.80,28.55,29.60,+,1.00,29.60,29.65
18,2891,中信金,"50,412,582","14,416",25.50,26.20,25.45,26.10,+,0.60,26.05,26.10
19,3035,智原,"41,211,789","32,070",260.00,271.00,259.00,268.00,+,13.00,268.00,268.50
20,2834,臺企銀,"39,770,996","9,505",11.90,12.15,11.85,12.10,+,0.25,12.05,12.10
