排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"276,379,945","11,128",6.42,6.43,6.36,6.38,+,0.06,6.38,6.39
2,2618,長榮航,"113,966,516","35,947",27.50,28.60,26.90,28.20,-,0.60,28.20,28.25
3,2610,華航,"93,429,971","25,449",19.00,19.80,18.65,19.65,+,0.15,19.65,19.70
4,2303,聯電,"81,976,722","25,007",35.60,35.80,35.05,35.75,-,0.80,35.75,35.80
5,00878,國泰永續高股息,"80,432,540","36,884",16.00,16.07,15.97,16.04,-,0.07,16.04,16.05
6,2891,中信金,"76,896,075","19,543",19.85,20.00,19.75,19.85,-,0.20,19.85,19.90
7,1605,華新,"71,054,632","32,052",40.00,40.50,39.10,40.50,+,0.50,40.45,40.50
8,2609,陽明,"66,015,295","28,934",58.20,61.70,57.90,61.50,+,1.60,61.40,61.50
9,00893,國泰智能電動車,"65,024,921","16,997",11.80,11.84,11.67,11.77,-,0.47,11.77,11.78
10,00637L,元大滬深300正2,"64,665,190","5,500",15.86,16.15,15.77,15.87,-,0.08,15.87,15.88
11,2330,台積電,"58,366,820","87,052",424.50,427.50,422.00,422.00,-,13.00,422.00,422.50
12,2603,長榮,"55,589,747","27,132",139.00,147.00,137.50,146.00,+,2.00,145.50,146.00
13,2883,開發金,"53,457,456","15,342",12.20,12.20,11.90,12.00,-,0.25,12.00,12.05
14,1101,台泥,"52,376,847","19,173",33.80,34.05,33.60,33.80,-,0.35,33.80,33.85
15,0056,元大高股息,"46,215,204","24,245",25.61,25.78,25.47,25.78,-,0.03,25.78,25.79
16,3035,智原,"42,779,813","23,184",124.00,138.50,123.50,134.00,+,7.00,134.00,134.50
17,6550,北極星藥業-KY,"41,154,707","26,005",136.00,136.50,125.50,128.00,-,11.00,127.50,128.00
18,2882,國泰金,"39,710,129","16,664",39.50,39.95,39.20,39.95,-,0.20,39.90,39.95
19,3046,建碁,"39,056,445","23,802",47.50,53.10,45.70,53.10,+,4.80,53.10,0.00
20,2498,宏達電,"38,750,390","18,596",51.50,54.80,50.60,54.80,+,1.50,54.70,54.80
