排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"420,645,040","156,279",65.00,67.00,64.00,64.00,-,0.10,64.00,64.10
2,2603,長榮,"195,969,633","93,590",126.00,131.50,124.00,129.50,+,1.00,129.50,130.00
3,3481,群創,"191,705,287","34,094",17.25,17.30,16.80,16.80,-,0.40,16.80,16.85
4,2409,友達,"149,594,397","30,982",17.85,17.85,17.25,17.25,-,0.55,17.25,17.30
5,2609,陽明,"124,171,674","60,556",123.00,127.50,121.00,126.00,+,1.00,125.50,126.00
6,2371,大同,"115,756,455","35,811",31.80,32.20,29.50,29.75,-,1.95,29.75,29.80
7,4919,新唐,"113,913,254","70,196",168.00,175.00,159.00,159.00,-,8.00,158.50,159.00
8,2401,凌陽,"103,687,846","54,158",42.60,45.35,40.30,40.60,-,1.45,40.60,40.65
9,00632R,元大台灣50反1,"94,734,996","4,885",5.46,5.51,5.43,5.51,+,0.07,5.50,5.51
10,3035,智原,"90,302,425","51,198",108.50,115.50,106.00,109.00,,0.00,108.50,109.00
11,2883,開發金,"81,381,689","18,723",14.10,14.15,13.70,13.75,-,0.35,13.75,13.80
12,2002,中鋼,"80,065,104","27,663",38.00,38.10,37.00,37.00,-,0.75,37.00,37.05
13,2887,台新金,"74,927,911","17,728",19.25,19.25,18.80,18.85,-,0.40,18.85,18.90
14,5608,四維航,"69,416,930","33,490",61.40,63.80,59.50,63.80,+,1.90,63.70,63.80
15,2888,新光金,"67,185,008","12,188",9.48,9.49,9.28,9.28,-,0.20,9.28,9.29
16,2615,萬海,"55,613,539","33,508",235.00,245.00,232.00,235.50,+,0.50,235.50,236.00
17,2363,矽統,"53,524,550","25,177",27.25,28.00,26.20,26.20,-,0.85,26.20,26.25
18,2344,華邦電,"51,956,810","18,606",30.40,30.75,29.95,29.95,-,0.60,29.95,30.00
19,2481,強茂,"37,106,108","22,817",110.00,111.00,100.00,100.50,-,10.50,100.50,101.00
20,00637L,元大滬深300正2,"37,072,961","5,849",20.52,20.75,20.16,20.31,-,0.04,20.31,20.32
