排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"312,523,570","87,502",31.95,33.60,31.90,32.70,+,1.30,32.70,32.75
2,2610,華航,"250,345,884","62,200",28.20,29.10,28.15,28.40,+,0.70,28.40,28.45
3,2603,長榮,"229,574,210","122,257",154.50,162.50,153.50,160.50,+,9.00,160.50,161.00
4,2609,陽明,"106,373,661","49,676",123.00,126.00,122.00,125.00,+,4.50,124.50,125.00
5,2498,宏達電,"101,981,724","52,372",67.90,70.20,65.40,65.40,-,1.50,65.40,65.50
6,2888,新光金,"91,527,839","13,278",10.75,10.85,10.75,10.80,+,0.10,10.75,10.80
7,3006,晶豪科,"87,513,516","46,531",165.00,176.00,164.00,171.50,+,11.50,171.00,171.50
8,2002,中鋼,"83,968,799","29,983",38.90,38.95,38.55,38.60,+,0.30,38.60,38.65
9,3035,智原,"81,258,663","57,559",309.00,328.00,309.00,312.00,+,5.00,312.00,312.50
10,00715L,期街口布蘭特正2,"74,987,421","10,444",22.80,23.77,22.62,23.29,+,2.54,23.29,23.30
11,2611,志信,"65,714,962","26,113",25.60,26.50,24.50,25.35,+,1.15,25.35,25.40
12,3481,群創,"65,692,829","15,135",17.25,17.35,17.00,17.00,,0.00,17.00,17.05
13,00673R,期元大S&P原油反1,"65,271,540","8,437",8.50,8.50,8.24,8.28,-,0.79,8.27,8.28
14,00632R,元大台灣50反1,"64,206,100","2,681",5.16,5.18,5.14,5.17,-,0.02,5.17,5.18
15,2607,榮運,"63,945,933","27,239",39.15,39.65,38.50,38.90,+,0.25,38.85,38.90
16,2883,開發金,"59,568,588","16,233",18.50,18.60,18.35,18.45,+,0.05,18.40,18.45
17,2409,友達,"57,840,324","15,390",21.15,21.40,21.10,21.10,+,0.10,21.05,21.10
18,2303,聯電,"51,713,681","24,275",54.20,54.50,53.80,54.20,+,0.60,54.20,54.30
19,6443,元晶,"47,087,360","25,445",39.25,41.30,39.25,39.90,+,0.35,39.90,39.95
20,2891,中信金,"41,880,993","7,981",28.00,28.10,27.80,27.95,,0.00,27.90,27.95
