排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1314,中石化,"519,020,993","98,736",13.55,14.25,13.50,13.95,+,0.60,13.90,13.95
2,2618,長榮航,"178,910,001","53,160",32.55,34.45,32.50,34.20,+,1.20,34.20,34.25
3,2303,聯電,"145,865,641","69,413",51.60,51.70,50.80,51.10,-,1.80,51.10,51.20
4,2888,新光金,"132,751,982","19,484",11.15,11.35,11.10,11.30,+,0.05,11.25,11.30
5,2312,金寶,"112,373,151","23,434",16.60,17.10,15.20,15.30,-,1.30,15.25,15.30
6,2891,中信金,"107,318,527","24,031",29.80,30.15,29.70,30.15,+,0.30,30.10,30.15
7,2883,開發金,"105,304,270","23,948",19.35,19.70,19.20,19.70,+,0.40,19.65,19.70
8,2834,臺企銀,"101,731,984","21,306",12.95,13.45,12.90,13.40,+,0.45,13.40,13.45
9,2610,華航,"95,707,331","28,125",26.80,27.70,26.70,27.70,+,0.50,27.65,27.70
10,2344,華邦電,"91,552,831","40,320",29.80,29.85,28.95,29.20,-,0.85,29.20,29.25
11,00632R,元大台灣50反1,"86,801,538","3,465",5.28,5.30,5.24,5.25,+,0.02,5.25,5.26
12,2409,友達,"77,345,779","18,737",19.55,20.10,19.55,20.10,+,0.40,20.05,20.10
13,2603,長榮,"76,145,364","42,277",135.00,135.50,133.00,133.50,-,5.00,133.50,134.00
14,1708,東鹼,"66,120,688","31,698",57.70,59.70,57.70,58.50,+,0.70,58.40,58.50
15,00637L,元大滬深300正2,"58,053,603","7,389",17.07,17.16,16.61,17.08,-,0.10,17.07,17.08
16,6443,元晶,"56,939,742","26,518",41.60,42.50,41.45,42.15,+,1.10,42.15,42.20
17,2887,台新金,"56,739,193","14,056",20.50,21.10,20.45,21.10,+,0.50,21.05,21.10
18,3481,群創,"45,091,609","10,732",16.60,16.85,16.60,16.70,-,0.05,16.65,16.70
19,00882,中信中國高股息,"44,973,610","8,395",14.10,14.41,13.99,14.41,+,0.48,14.41,14.42
20,2542,興富發,"41,910,983","19,177",45.70,49.45,45.60,49.00,+,3.30,48.95,49.00
