排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00900,富邦特選高股息30,"215,199,662","55,994",15.49,15.63,15.33,15.42,+,0.23,15.42,15.43
2,3481,群創,"142,628,355","34,666",19.35,19.45,18.85,19.00,-,0.20,18.95,19.00
3,2498,宏達電,"115,469,246","59,098",84.80,87.80,83.80,83.80,+,0.80,83.80,83.90
4,1721,三晃,"112,050,380","42,280",29.45,30.05,28.20,29.00,+,1.65,29.00,29.05
5,2610,華航,"106,044,137","24,522",26.45,26.65,26.10,26.10,-,0.20,26.10,26.15
6,2883,開發金,"94,809,623","12,916",16.65,16.70,16.50,16.65,+,0.05,16.60,16.65
7,2303,聯電,"82,805,019","32,057",63.40,63.90,63.30,63.70,+,0.80,63.70,63.80
8,00715L,期街口布蘭特正2,"80,311,012","6,951",9.22,9.37,9.20,9.21,+,0.38,9.21,9.22
9,2409,友達,"79,672,199","15,577",22.45,22.75,22.20,22.25,-,0.10,22.25,22.30
10,3035,智原,"79,592,073","55,532",243.00,250.50,234.00,243.00,+,4.50,243.00,243.50
11,2457,飛宏,"59,418,054","27,858",43.30,47.35,43.30,47.35,+,4.30,47.35,0.00
12,2344,華邦電,"56,408,014","22,354",31.80,32.30,31.25,31.25,+,0.30,31.25,31.30
13,2618,長榮航,"55,559,163","16,363",27.00,27.20,26.60,26.60,-,0.15,26.60,26.65
14,2603,長榮,"54,843,050","22,299",142.00,142.00,140.00,140.00,-,1.50,139.50,140.00
15,1440,南紡,"54,015,674","21,070",27.30,27.70,26.50,27.00,,0.00,26.95,27.00
16,1727,中華化,"53,632,485","24,683",53.80,54.10,50.00,50.30,-,0.90,50.30,50.40
17,2002,中鋼,"51,997,863","12,365",35.70,35.80,35.50,35.65,-,0.05,35.60,35.65
18,2312,金寶,"47,866,923","11,763",14.95,15.50,14.95,15.25,+,0.35,15.25,15.30
19,3041,揚智,"44,563,055","22,878",39.30,39.90,37.60,38.50,+,0.05,38.45,38.50
20,4919,新唐,"44,230,897","26,642",144.00,153.00,144.00,145.50,+,6.00,145.50,146.00
