排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"205,425,818","75,832",41.75,44.20,40.65,44.20,+,4.00,44.20,0.00
2,00632R,元大台灣50反1,"157,490,406","7,503",5.68,5.70,5.63,5.66,-,0.05,5.65,5.66
3,2618,長榮航,"133,129,435","39,351",32.30,33.60,32.30,33.55,+,1.60,33.50,33.55
4,2888,新光金,"130,663,168","26,854",8.91,8.93,8.70,8.76,-,0.13,8.76,8.77
5,2883,開發金,"108,870,357","36,924",15.55,15.55,15.10,15.20,-,0.40,15.20,15.25
6,2610,華航,"84,235,779","25,478",25.90,26.45,25.75,26.40,+,0.85,26.35,26.40
7,2317,鴻海,"77,602,667","33,228",108.50,110.00,108.00,109.50,+,1.50,109.50,110.00
8,2603,長榮,"69,046,871","30,999",144.50,146.00,141.50,143.00,+,1.00,143.00,143.50
9,00637L,元大滬深300正2,"59,489,122","7,850",15.35,15.49,15.24,15.30,-,0.18,15.30,15.31
10,2409,友達,"56,693,875","10,740",16.90,17.05,16.70,17.05,+,0.20,17.00,17.05
11,2303,聯電,"55,559,490","24,096",49.05,49.45,48.65,49.35,+,0.35,49.35,49.40
12,6251,定穎,"55,015,479","22,275",25.70,26.00,24.60,24.80,,0.00,24.80,24.85
13,3481,群創,"50,055,375","10,817",13.70,13.85,13.55,13.80,+,0.20,13.80,13.85
14,2891,中信金,"49,196,589","12,500",25.75,25.75,25.15,25.35,-,0.20,25.35,25.40
15,2609,陽明,"46,896,384","27,589",127.00,128.00,125.00,127.00,+,2.00,126.50,127.00
16,2882,國泰金,"43,304,061","19,381",52.00,52.10,50.70,51.40,-,0.60,51.40,51.50
17,3356,奇偶,"38,482,340","18,098",35.95,37.20,33.95,35.95,-,0.20,35.90,35.95
18,2881,富邦金,"37,454,122","23,161",60.00,60.20,59.10,59.50,-,0.60,59.50,59.60
19,2615,萬海,"37,304,082","23,693",164.00,165.50,158.50,160.50,-,1.00,160.50,161.00
20,2314,台揚,"36,537,693","21,371",58.90,61.50,57.70,58.60,-,0.80,58.50,58.60
