排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"388,024,208","17,627",6.13,6.16,6.09,6.12,-,0.19,6.12,6.13
2,2618,長榮航,"215,879,603","64,683",32.75,34.70,32.35,33.00,+,1.35,32.95,33.00
3,2498,宏達電,"128,804,446","58,270",60.00,62.80,58.10,58.40,+,0.80,58.30,58.40
4,2610,華航,"128,683,716","35,198",22.95,24.05,22.85,23.15,+,0.90,23.15,23.20
5,2303,聯電,"113,324,829","39,143",38.80,39.00,37.85,38.05,+,1.30,38.05,38.10
6,3481,群創,"101,241,944","18,887",10.75,11.20,10.70,11.10,+,0.75,11.05,11.10
7,2603,長榮,"100,449,338","51,152",89.80,90.40,87.10,87.10,+,1.00,87.10,87.20
8,00673R,期元大S&P原油反1,"95,434,620","6,189",8.43,8.47,8.37,8.38,+,0.34,8.38,8.39
9,2891,中信金,"84,764,403","13,541",23.15,23.80,23.15,23.45,+,0.50,23.45,23.50
10,2409,友達,"60,788,986","13,606",14.70,15.30,14.70,14.95,+,0.70,14.95,15.00
11,2883,開發金,"57,088,101","11,823",12.65,12.85,12.60,12.80,+,0.50,12.75,12.80
12,00637L,元大滬深300正2,"51,520,999","6,831",18.67,18.87,18.44,18.73,+,0.02,18.72,18.73
13,2609,陽明,"50,456,293","30,582",85.50,85.90,83.90,83.90,+,1.80,83.90,84.00
14,2330,台積電,"48,134,139","48,964",470.50,473.00,466.00,470.50,+,21.00,470.50,471.00
15,2002,中鋼,"44,617,014","15,536",29.10,29.20,28.90,29.05,+,0.15,29.05,29.10
16,2888,新光金,"40,923,294","9,366",8.31,8.47,8.30,8.43,+,0.23,8.43,8.44
17,1524,耿鼎,"39,477,566","15,552",20.40,21.30,20.30,20.60,+,0.90,20.60,20.65
18,00909,國泰數位支付服務,"37,009,768","4,112",14.98,15.00,14.74,14.90,-,0.08,14.90,14.91
19,2884,玉山金,"36,847,753","13,963",26.95,27.35,26.85,27.10,+,0.60,27.10,27.15
20,00878,國泰永續高股息,"36,099,220","14,615",16.28,16.38,16.24,16.31,+,0.34,16.31,16.32
