排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"208,474,479","7,861",6.19,6.23,6.17,6.19,-,0.02,6.19,6.20
2,2618,長榮航,"142,204,265","43,790",31.85,32.10,30.15,31.00,-,0.85,31.00,31.05
3,2610,華航,"108,451,646","36,900",20.40,20.55,19.30,20.05,-,0.35,20.05,20.10
4,00637L,元大滬深300正2,"69,110,084","7,180",15.99,16.04,15.67,16.04,+,0.01,16.04,16.05
5,2891,中信金,"65,770,290","22,935",21.15,21.35,20.70,20.75,-,0.50,20.75,20.80
6,2609,陽明,"61,679,959","28,585",63.00,64.20,62.30,63.80,+,2.20,63.80,63.90
7,00878,國泰永續高股息,"59,566,989","34,800",16.35,16.41,16.22,16.27,-,0.02,16.26,16.27
8,2603,長榮,"59,566,651","32,604",149.50,155.00,147.50,153.50,+,8.00,153.00,153.50
9,1605,華新,"51,347,915","21,951",40.00,40.95,39.35,40.95,+,1.85,40.90,40.95
10,3481,群創,"51,185,199","10,128",10.55,10.90,10.55,10.70,+,0.30,10.70,10.75
11,6550,北極星藥業-KY,"50,796,082","30,896",169.50,174.00,157.50,157.50,-,17.00,157.50,158.00
12,2303,聯電,"46,408,586","15,853",37.30,37.50,36.85,37.30,+,0.45,37.25,37.30
13,2409,友達,"44,968,339","10,089",15.25,15.40,15.00,15.05,-,0.05,15.00,15.05
14,2498,宏達電,"43,945,587","21,566",57.00,57.10,54.60,56.60,+,0.60,56.50,56.60
15,0056,元大高股息,"43,346,762","26,450",26.33,26.47,26.16,26.33,,0.00,26.32,26.33
16,2888,新光金,"42,465,896","7,408",8.34,8.38,8.28,8.29,-,0.05,8.29,8.30
17,00893,國泰智能電動車,"41,048,437","7,308",12.19,12.24,12.14,12.16,-,0.03,12.15,12.16
18,2312,金寶,"39,183,364","11,442",13.50,14.00,13.40,13.80,+,0.55,13.80,13.85
19,1529,樂事綠能,"37,498,750","18,297",20.10,22.55,20.05,21.95,+,1.45,21.80,21.95
20,1101,台泥,"37,458,740","13,763",35.70,36.20,35.60,35.80,-,0.05,35.80,35.85
