排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"348,908,335","140,098",93.50,95.70,89.00,89.00,X,0.00,89.00,89.10
2,00632R,元大台灣50反1,"156,075,058","6,148",5.87,5.88,5.83,5.86,+,0.06,5.85,5.86
3,2609,陽明,"138,866,578","85,150",89.30,90.20,85.50,85.50,-,6.20,85.50,85.60
4,2498,宏達電,"100,122,861","48,176",56.60,57.50,52.00,52.00,-,5.70,0.00,52.00
5,00637L,元大滬深300正2,"97,775,602","11,956",19.68,19.97,19.47,19.50,-,0.14,19.49,19.50
6,2618,長榮航,"88,193,784","26,313",30.80,31.60,30.40,31.60,+,0.40,31.55,31.60
7,3481,群創,"73,461,423","11,936",12.60,12.75,12.40,12.70,+,0.10,12.65,12.70
8,2303,聯電,"68,758,865","33,114",41.25,41.55,40.70,40.90,-,0.95,40.90,40.95
9,3711,日月光投控,"68,271,993","29,729",82.90,82.90,79.00,79.10,X,0.00,79.10,79.20
10,2610,華航,"54,581,899","17,204",22.90,23.60,22.75,23.60,+,0.40,23.55,23.60
11,2885,元大金,"48,331,678","20,855",20.90,20.95,20.25,20.25,-,0.65,20.25,20.30
12,2409,友達,"47,932,291","9,457",17.05,17.15,16.75,16.75,-,0.10,16.75,16.80
13,6226,光鼎,"47,821,336","7,045",12.50,13.25,11.90,12.85,+,0.40,12.85,12.90
14,6235,華孚,"41,700,892","21,154",44.10,45.40,43.20,45.15,+,1.35,45.10,45.15
15,2891,中信金,"40,651,919","9,504",25.55,25.90,25.55,25.80,,0.00,25.80,25.85
16,1524,耿鼎,"39,956,784","15,824",20.45,21.25,20.10,20.30,+,0.15,20.30,20.35
17,1760,寶齡富錦,"38,890,176","24,936",117.50,129.00,116.00,124.50,+,7.00,124.00,124.50
18,2615,萬海,"37,659,504","17,651",125.50,127.50,119.50,120.00,-,8.00,120.00,120.50
19,00673R,期元大S&P原油反1,"36,504,012","3,735",7.31,7.38,7.31,7.35,-,0.03,7.35,7.36
20,1795,美時,"36,384,188","24,440",148.00,162.00,147.00,157.50,+,9.00,157.50,158.00
