排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2834,臺企銀,"216,846,544","46,343",14.15,14.45,13.90,14.25,+,0.40,14.20,14.25
2,2618,長榮航,"203,153,373","61,441",33.65,34.10,32.60,33.65,-,0.10,33.60,33.65
3,6443,元晶,"199,309,272","86,567",45.45,47.85,43.35,44.50,+,0.70,44.45,44.50
4,2303,聯電,"174,438,622","104,543",50.00,50.00,48.05,48.20,-,1.80,48.20,48.25
5,00632R,元大台灣50反1,"162,663,977","9,418",5.33,5.41,5.31,5.40,+,0.09,5.39,5.40
6,2888,新光金,"117,443,129","16,066",11.10,11.30,10.90,10.95,-,0.20,10.95,11.00
7,3481,群創,"99,728,326","29,161",16.05,16.10,15.40,15.45,-,0.65,15.45,15.50
8,1314,中石化,"97,580,525","21,361",13.05,13.15,12.55,12.60,-,0.45,12.60,12.65
9,00637L,元大滬深300正2,"95,388,302","13,636",17.00,17.01,16.07,16.21,-,0.92,16.21,16.22
10,2883,開發金,"91,623,947","27,712",19.95,20.10,19.50,19.75,-,0.05,19.75,19.80
11,2603,長榮,"89,856,268","36,530",136.50,138.50,135.50,136.00,+,0.50,135.50,136.00
12,00881,國泰台灣5G+,"87,889,471","51,569",16.01,16.02,15.69,15.69,-,0.35,15.69,15.70
13,2409,友達,"83,668,481","24,762",19.80,19.80,19.00,19.00,-,0.70,19.00,19.05
14,2610,華航,"77,904,281","24,368",27.05,27.30,26.50,26.75,-,0.35,26.75,26.80
15,00891,中信關鍵半導體,"74,710,844","37,756",14.00,14.00,13.64,13.64,-,0.47,13.64,13.65
16,1722,台肥,"65,754,193","39,975",81.50,85.00,81.30,82.80,+,2.80,82.80,82.90
17,1708,東鹼,"60,809,884","24,638",65.50,67.80,65.10,67.80,+,6.10,67.80,0.00
18,2884,玉山金,"56,960,631","23,325",35.00,35.70,34.80,35.35,+,0.50,35.30,35.35
19,2030,彰源,"56,592,983","26,483",36.15,38.40,35.60,38.00,+,2.55,37.95,38.00
20,00673R,期元大S&P原油反1,"53,466,357","2,829",8.85,9.00,8.84,8.91,+,0.02,8.90,8.91
