排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00637L,元大滬深300正2,"184,375,355","27,435",17.20,18.40,17.19,18.28,+,1.52,18.27,18.28
2,00632R,元大台灣50反1,"125,497,105","10,136",5.68,5.69,5.64,5.67,+,0.01,5.67,5.68
3,1605,華新,"113,035,627","46,894",44.40,44.55,43.00,43.05,-,1.65,43.05,43.10
4,3481,群創,"103,593,612","19,117",13.50,13.95,13.40,13.70,+,0.10,13.65,13.70
5,2603,長榮,"87,949,056","51,324",131.50,132.50,128.00,128.00,-,3.50,128.00,128.50
6,1524,耿鼎,"74,988,829","27,782",21.30,22.70,20.20,20.30,-,1.40,20.30,20.35
7,2409,友達,"68,733,272","20,903",16.90,17.65,16.90,17.40,+,0.40,17.35,17.40
8,2618,長榮航,"68,171,102","22,568",32.40,32.70,32.10,32.10,-,0.25,32.05,32.10
9,2303,聯電,"59,748,228","25,291",49.95,50.40,49.65,49.65,+,0.05,49.65,49.70
10,6235,華孚,"54,748,781","28,752",44.50,46.70,43.35,43.35,-,1.20,43.35,43.40
11,2610,華航,"53,895,913","20,349",25.50,25.75,25.05,25.05,-,0.25,25.05,25.10
12,3037,欣興,"51,421,524","42,218",201.00,203.00,182.00,183.00,-,18.50,183.00,183.50
13,2891,中信金,"48,883,434","13,757",25.70,26.40,25.70,26.30,+,0.30,26.25,26.30
14,2888,新光金,"48,158,895","10,859",9.21,9.26,9.16,9.18,-,0.04,9.18,9.19
15,6133,金橋,"44,812,092","14,750",11.55,12.80,11.50,12.10,+,0.45,12.10,12.15
16,4906,正文,"42,349,928","20,667",32.75,33.30,31.10,31.10,-,0.40,31.10,31.15
17,2330,台積電,"38,360,508","72,687",508.00,515.00,508.00,509.00,-,4.00,509.00,510.00
18,3035,智原,"35,693,420","28,865",224.50,235.50,223.50,228.50,+,3.00,228.50,229.00
19,2482,連宇,"35,007,582","15,646",27.30,29.20,27.10,28.55,+,1.55,28.50,28.55
20,2609,陽明,"34,392,496","19,329",123.50,125.00,121.50,122.00,-,1.50,122.00,122.50
