排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"255,163,031","84,787",36.00,36.00,34.15,34.45,-,1.85,34.45,34.50
2,2610,華航,"159,766,041","48,548",28.30,28.40,27.10,27.15,-,1.35,27.10,27.15
3,1708,東鹼,"147,425,994","72,450",65.70,71.70,65.70,71.70,+,6.50,71.70,0.00
4,1605,華新,"137,759,804","50,337",38.85,39.25,37.80,38.90,+,0.15,38.90,38.95
5,2834,臺企銀,"135,502,596","32,906",12.95,13.00,12.40,12.55,-,0.55,12.55,12.60
6,00632R,元大台灣50反1,"127,270,816","5,925",5.43,5.45,5.39,5.43,+,0.03,5.43,5.44
7,6443,元晶,"116,825,522","57,813",45.60,47.80,45.30,47.20,+,2.15,47.15,47.20
8,1217,愛之味,"84,476,488","25,496",13.05,13.60,12.50,12.50,,0.00,12.50,12.55
9,2883,開發金,"78,458,115","31,927",18.85,18.90,18.30,18.50,-,0.50,18.50,18.55
10,00637L,元大滬深300正2,"73,126,283","9,230",17.16,17.16,16.61,16.76,-,0.59,16.76,16.77
11,2303,聯電,"71,337,667","38,241",46.60,46.85,46.20,46.20,-,0.85,46.20,46.25
12,00878,國泰永續高股息,"66,339,977","38,002",19.00,19.00,18.85,18.92,-,0.11,18.91,18.92
13,2888,新光金,"65,639,889","13,922",10.50,10.50,10.25,10.30,-,0.25,10.30,10.35
14,2409,友達,"64,918,669","19,401",18.80,18.85,18.35,18.40,-,0.65,18.40,18.45
15,2603,長榮,"56,844,230","24,141",141.00,141.50,138.00,138.00,-,3.50,138.00,138.50
16,2002,中鋼,"55,212,356","27,076",39.50,39.55,38.40,38.50,-,1.05,38.50,38.55
17,1219,福壽,"47,848,518","19,616",26.00,27.15,25.10,25.20,+,0.35,25.20,25.25
18,2884,玉山金,"47,842,292","23,843",33.05,33.10,31.70,32.20,-,1.10,32.20,32.25
19,2891,中信金,"46,533,339","22,652",29.10,29.15,28.35,28.75,-,0.60,28.70,28.75
20,2027,大成鋼,"44,656,184","25,776",55.90,55.90,53.00,53.00,-,2.00,53.00,53.10
