排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"613,283,761","309,213",222.00,234.50,195.50,210.00,-,6.50,209.50,210.00
2,2002,中鋼,"237,239,838","92,921",39.55,39.85,38.00,38.05,-,1.65,38.05,38.10
3,1802,台玻,"177,212,939","69,098",40.25,41.40,39.00,40.30,+,0.05,40.30,40.35
4,2615,萬海,"162,241,157","120,639",296.00,309.50,266.50,276.50,-,19.50,276.00,276.50
5,3481,群創,"142,336,140","36,370",20.80,21.15,20.50,20.50,-,0.30,20.50,20.55
6,1909,榮成,"141,281,234","49,820",30.25,33.20,29.85,33.00,+,2.80,32.95,33.00
7,2027,大成鋼,"140,249,595","67,354",59.70,60.90,56.30,57.10,-,2.40,57.10,57.20
8,2014,中鴻,"118,600,483","57,284",59.00,60.20,56.30,56.50,-,3.10,56.50,56.60
9,5608,四維航,"111,260,403","49,581",71.80,76.20,67.10,71.10,+,1.80,71.00,71.10
10,2618,長榮航,"110,182,186","32,375",20.95,21.45,20.50,20.75,,0.00,20.70,20.75
11,2303,聯電,"105,991,674","35,870",53.30,54.10,53.10,53.60,+,0.20,53.50,53.60
12,2409,友達,"105,194,119","31,585",22.05,22.40,21.75,21.75,-,0.25,21.75,21.80
13,2610,華航,"93,502,465","27,172",19.40,19.75,19.00,19.10,-,0.20,19.05,19.10
14,00715L,期街口布蘭特正2,"92,480,285","10,746",9.08,9.09,8.94,9.05,-,0.64,9.05,9.06
15,2883,開發金,"92,229,372","15,651",13.30,13.50,13.25,13.50,+,0.20,13.45,13.50
16,2614,東森,"91,603,377","31,863",50.00,53.70,49.90,53.70,+,4.80,53.70,0.00
17,1314,中石化,"89,388,872","24,997",14.15,14.20,13.70,13.85,-,0.40,13.80,13.85
18,2823,中壽,"85,898,785","27,068",26.70,28.70,26.60,27.50,+,0.95,27.50,27.55
19,2603,長榮,"79,902,624","55,253",215.50,220.50,202.00,202.00,-,22.00,0.00,202.00
20,00632R,元大台灣50反1,"78,059,349","4,384",5.48,5.51,5.45,5.49,+,0.03,5.48,5.49
