排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1314,中石化,"518,175,012","103,406",14.15,15.30,14.10,15.30,+,1.35,15.30,0.00
2,2002,中鋼,"417,157,122","144,829",40.65,41.35,38.65,39.10,-,0.50,39.10,39.15
3,2023,燁輝,"345,155,235","126,771",35.10,36.55,33.30,36.55,+,3.30,36.55,0.00
4,2615,萬海,"299,468,387","172,602",335.50,353.00,317.50,336.00,+,15.00,335.50,336.00
5,2027,大成鋼,"296,401,486","125,195",61.70,62.50,58.10,60.30,+,0.80,60.30,60.40
6,2014,中鴻,"293,638,428","119,680",63.00,64.40,58.30,58.80,-,2.40,58.80,58.90
7,00893,國泰智能電動車,"244,113,653","65,843",15.27,15.29,15.06,15.07,+,0.07,15.07,15.08
8,2606,裕民,"240,158,483","130,936",90.10,96.40,88.60,88.70,-,0.40,88.70,88.80
9,1802,台玻,"236,683,194","94,729",38.50,40.60,37.60,37.70,+,0.30,37.70,37.75
10,2637,慧洋-KY,"204,889,245","105,376",113.50,121.00,109.50,111.00,+,0.50,111.00,111.50
11,3481,群創,"173,372,751","39,692",21.05,21.30,20.65,20.75,,0.00,20.70,20.75
12,2603,長榮,"166,820,727","123,597",204.00,216.00,195.00,213.00,+,16.00,212.50,213.00
13,2409,友達,"144,954,529","33,168",22.80,23.05,22.20,22.25,-,0.40,22.25,22.30
14,1312,國喬,"142,073,464","41,898",30.60,32.90,30.50,32.90,+,2.95,32.90,0.00
15,2617,台航,"138,398,546","56,441",72.00,72.00,65.80,71.90,+,6.40,71.80,71.90
16,1313,聯成,"135,060,605","40,688",27.55,29.90,27.40,29.90,+,2.70,29.90,0.00
17,2030,彰源,"126,774,140","53,405",39.00,40.35,36.20,37.50,+,0.10,37.45,37.50
18,2618,長榮航,"124,863,444","33,399",20.45,21.20,20.20,20.35,+,0.20,20.35,20.40
19,2610,華航,"123,993,111","29,811",19.40,19.70,19.05,19.15,+,0.10,19.15,19.20
20,2010,春源,"122,345,375","54,096",37.55,37.55,32.35,33.95,-,0.20,33.95,34.00
