排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2801,彰銀,"1,069,360,211","4,161",18.05,18.20,18.05,18.20,+,0.15,18.15,18.20
2,2603,長榮,"97,970,225","37,295",104.00,106.00,102.50,103.00,-,2.00,103.00,103.50
3,1524,耿鼎,"91,826,478","38,300",25.20,27.55,25.20,26.20,+,0.30,26.20,26.25
4,3047,訊舟,"86,484,003","26,388",15.00,16.60,15.00,16.20,+,0.95,16.15,16.20
5,00637L,元大滬深300正2,"77,541,191","11,134",16.86,16.92,16.34,16.34,-,0.60,16.34,16.35
6,00632R,元大台灣50反1,"70,945,956","3,447",5.81,5.83,5.78,5.80,+,0.04,5.80,5.81
7,2498,宏達電,"61,447,953","29,539",59.70,62.00,59.60,62.00,+,2.30,61.90,62.00
8,2303,聯電,"61,391,310","24,825",40.30,40.45,40.05,40.30,-,0.75,40.25,40.30
9,2317,鴻海,"56,629,249","21,011",109.00,111.00,108.00,110.00,+,1.00,109.50,110.00
10,00878,國泰永續高股息,"52,439,616","22,341",17.12,17.15,17.05,17.10,-,0.05,17.09,17.10
11,9907,統一實,"52,152,855","17,298",17.85,19.40,17.70,19.00,+,1.15,19.00,19.05
12,2609,陽明,"50,308,765","40,445",91.90,93.40,91.10,91.10,-,2.20,91.10,91.20
13,2880,華南金,"49,015,102","10,933",24.00,24.40,23.85,24.35,+,0.45,24.30,24.35
14,2886,兆豐金,"47,811,656","14,454",36.90,37.35,36.75,37.20,+,0.30,37.20,37.25
15,2883,開發金,"47,449,458","11,113",13.50,13.65,13.30,13.55,+,0.15,13.55,13.60
16,6443,元晶,"45,768,948","24,551",37.00,37.50,36.35,36.40,-,0.20,36.40,36.45
17,2890,永豐金,"45,463,980","8,116",17.05,17.15,16.85,16.90,X,0.00,16.90,16.95
18,2834,臺企銀,"41,352,121","7,553",12.50,12.60,12.40,12.55,+,0.20,12.50,12.55
19,1513,中興電,"41,291,804","22,990",58.50,61.80,58.30,61.50,+,3.10,61.40,61.50
20,2314,台揚,"40,925,933","22,176",52.30,53.40,51.40,51.40,-,0.10,51.40,51.50
