排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"149,674,537","7,539",5.68,5.69,5.64,5.65,-,0.04,5.65,5.66
2,1605,華新,"91,764,949","39,198",32.60,34.70,32.45,34.40,+,2.15,34.35,34.40
3,2303,聯電,"71,449,978","28,438",41.90,42.65,41.80,42.35,+,0.65,42.35,42.40
4,2498,宏達電,"68,078,920","30,329",64.40,65.10,63.10,63.20,-,0.60,63.20,63.30
5,2409,友達,"63,374,588","11,824",15.20,15.40,15.10,15.10,-,0.20,15.10,15.15
6,6770,力積電,"61,992,382","24,625",34.05,35.50,33.85,35.35,+,1.50,35.35,35.40
7,2618,長榮航,"57,556,594","14,927",32.00,32.10,31.40,31.75,-,0.20,31.75,31.80
8,00673R,期元大S&P原油反1,"56,007,195","3,980",8.23,8.29,8.21,8.29,-,0.11,8.28,8.29
9,2603,長榮,"54,266,527","18,124",103.50,104.50,102.50,104.00,+,1.00,104.00,104.50
10,00637L,元大滬深300正2,"51,861,247","6,864",17.11,17.19,16.95,17.15,+,0.16,17.15,17.16
11,2027,大成鋼,"50,988,196","23,307",37.10,39.20,37.05,39.15,+,3.45,39.10,39.15
12,1524,耿鼎,"50,451,527","20,254",25.50,26.40,25.50,25.85,+,0.40,25.85,25.90
13,3035,智原,"49,274,711","33,322",155.00,170.50,153.50,170.50,+,15.50,170.50,0.00
14,2317,鴻海,"48,654,945","21,376",113.00,114.00,112.00,112.50,-,0.50,112.50,113.00
15,00878,國泰永續高股息,"45,850,326","15,274",17.37,17.37,17.26,17.32,+,0.03,17.32,17.33
16,2367,燿華,"43,561,579","15,672",19.05,20.45,19.00,19.90,+,0.85,19.90,19.95
17,2834,臺企銀,"41,633,625","7,005",13.00,13.00,12.85,12.95,,0.00,12.90,12.95
18,00900,富邦特選高股息30,"41,317,743","9,474",12.28,12.29,12.21,12.28,,0.00,12.28,12.29
19,3481,群創,"38,123,435","8,104",11.25,11.40,11.20,11.35,+,0.05,11.30,11.35
20,3047,訊舟,"37,572,966","13,349",16.25,16.95,16.10,16.80,+,0.20,16.75,16.80
