排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"580,636,072","133,574",28.90,29.00,27.00,27.00,-,1.70,27.00,27.05
2,00681R,元大美債20反1,"305,034,100",13,13.03,13.03,13.02,13.02,+,0.03,13.01,13.02
3,2618,長榮航,"303,057,599","85,008",29.80,29.90,27.60,27.60,-,1.70,27.60,27.65
4,2406,國碩,"151,135,042","58,040",32.60,33.40,30.30,33.40,+,3.00,33.40,0.00
5,2312,金寶,"113,789,055","21,806",14.20,15.40,14.20,15.40,+,1.40,15.40,0.00
6,2303,聯電,"105,861,369","49,586",63.90,63.90,62.80,62.80,-,0.70,62.80,62.90
7,6443,元晶,"98,548,236","48,375",43.25,44.35,42.15,42.15,-,0.75,42.15,42.20
8,2603,長榮,"94,332,351","35,915",141.50,143.00,140.00,140.00,,0.00,140.00,140.50
9,2609,陽明,"89,254,407","37,075",126.00,130.00,125.50,127.50,+,3.50,127.00,127.50
10,2371,大同,"88,432,409","35,715",30.85,31.50,30.50,31.50,+,1.05,31.45,31.50
11,2340,光磊,"83,520,573","43,341",59.20,65.10,58.40,65.10,+,5.90,65.10,0.00
12,2409,友達,"79,270,080","20,859",22.45,22.60,22.00,22.00,-,0.20,22.00,22.05
13,4960,誠美材,"74,846,191","19,252",13.35,14.25,13.30,13.65,+,0.45,13.65,13.70
14,3481,群創,"68,188,749","17,494",19.10,19.20,18.75,18.75,-,0.20,18.75,18.80
15,8215,明基材,"67,822,688","28,815",40.50,43.50,40.20,43.50,+,3.95,43.50,0.00
16,00637L,元大滬深300正2,"63,910,460","10,148",23.87,24.86,23.82,24.16,+,0.45,24.16,24.17
17,2014,中鴻,"63,840,931","28,626",39.50,40.95,39.15,40.90,+,2.40,40.90,40.95
18,2615,萬海,"63,017,939","47,039",209.00,210.50,201.50,201.50,-,9.00,201.50,202.00
19,2888,新光金,"61,891,166","9,734",10.70,10.80,10.55,10.60,-,0.05,10.55,10.60
20,2457,飛宏,"59,878,852","26,845",38.90,42.25,38.85,42.25,+,3.80,42.25,0.00
