排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"314,408,956","121,536",47.45,47.75,43.90,44.80,-,1.95,44.80,44.85
2,2618,長榮航,"199,560,691","58,359",34.25,35.80,34.15,35.65,+,1.90,35.60,35.65
3,2303,聯電,"187,887,783","94,683",49.60,49.90,47.70,47.80,-,0.70,47.80,47.85
4,00632R,元大台灣50反1,"186,164,044","7,749",5.50,5.54,5.49,5.51,-,0.07,5.50,5.51
5,00637L,元大滬深300正2,"145,658,257","17,455",15.85,16.36,15.44,16.10,+,0.58,16.10,16.11
6,2603,長榮,"113,755,419","48,159",140.50,145.50,140.00,145.00,+,7.00,144.50,145.00
7,3481,群創,"113,739,693","19,412",14.00,14.05,13.65,13.65,-,0.30,13.65,13.70
8,2610,華航,"107,220,491","34,091",27.60,28.40,27.60,27.85,+,0.45,27.85,27.90
9,2888,新光金,"87,138,400","12,614",9.83,9.94,9.81,9.83,+,0.07,9.83,9.84
10,2609,陽明,"86,552,821","40,849",122.50,126.50,122.00,126.00,+,5.50,125.50,126.00
11,2409,友達,"74,237,240","16,626",17.15,17.25,16.80,17.15,+,0.05,17.15,17.20
12,00673R,期元大S&P原油反1,"70,404,002","8,406",8.10,8.10,7.96,7.98,-,0.42,7.97,7.98
13,1708,東鹼,"59,760,539","28,168",60.50,61.00,57.70,58.70,-,0.90,58.70,58.80
14,2883,開發金,"56,419,072","16,311",18.00,18.10,17.80,17.95,+,0.05,17.95,18.00
15,1219,福壽,"51,019,231","20,634",27.50,27.85,26.30,26.55,-,0.45,26.55,26.60
16,3037,欣興,"40,325,577","24,770",210.50,216.00,207.50,213.00,+,7.50,213.00,213.50
17,2330,台積電,"39,960,198","41,498",547.00,547.00,535.00,538.00,+,7.00,538.00,539.00
18,2498,宏達電,"38,024,983","18,591",50.10,52.50,47.55,47.60,-,1.00,47.60,47.65
19,00715L,期街口布蘭特正2,"34,615,420","5,976",20.20,20.92,20.20,20.90,+,1.85,20.89,20.90
20,2891,中信金,"34,381,946","7,544",29.05,29.30,28.90,29.25,+,0.25,29.20,29.25
