排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"325,683,248","142,925",123.50,136.50,121.00,136.50,+,12.00,136.50,0.00
2,00632R,元大台灣50反1,"285,325,941","15,020",5.82,5.84,5.69,5.70,-,0.06,5.70,5.71
3,2603,長榮,"273,901,893","117,954",124.00,136.00,121.50,136.00,X,0.00,136.00,0.00
4,3481,群創,"268,847,788","47,550",19.65,20.30,19.55,20.25,+,0.70,20.25,20.30
5,2303,聯電,"191,647,664","72,968",55.30,58.20,55.30,58.10,+,2.00,58.00,58.10
6,2409,友達,"120,243,073","26,605",19.80,20.70,19.70,20.70,+,0.85,20.65,20.70
7,2615,萬海,"106,866,704","60,708",205.00,226.00,201.00,226.00,+,20.50,226.00,0.00
8,2002,中鋼,"90,046,246","27,641",36.00,37.10,35.50,37.00,+,0.75,36.95,37.00
9,4919,新唐,"85,732,609","55,270",134.50,151.00,130.00,150.00,+,12.50,149.50,150.00
10,3545,敦泰,"83,035,512","52,538",200.00,211.50,187.00,208.00,+,0.50,208.00,208.50
11,2618,長榮航,"77,260,229","24,043",18.00,18.60,17.45,18.50,+,0.15,18.50,18.55
12,2610,華航,"74,252,113","21,972",16.80,17.15,16.20,17.00,,0.00,17.00,17.05
13,2883,開發金,"72,847,131","14,515",13.50,13.65,13.45,13.60,-,0.05,13.55,13.60
14,2614,東森,"69,225,400","28,520",36.10,37.90,33.60,35.50,-,0.85,35.50,35.55
15,3006,晶豪科,"67,695,255","40,310",130.50,145.00,127.00,143.00,+,10.50,142.50,143.00
16,2027,大成鋼,"67,531,912","30,994",45.60,48.90,44.80,48.55,+,1.55,48.55,48.60
17,2344,華邦電,"66,771,965","25,380",28.45,30.10,28.35,30.10,+,1.35,30.05,30.10
18,2885,元大金,"62,264,379","12,180",23.50,23.95,23.20,23.90,+,0.20,23.85,23.90
19,2023,燁輝,"52,859,556","21,806",29.00,31.85,28.20,31.55,+,1.95,31.55,31.60
20,5608,四維航,"52,034,976","23,754",47.30,52.40,47.20,52.40,+,4.70,52.40,0.00
