排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"726,459,543","170,156",28.70,28.90,26.70,26.70,-,2.95,0.00,26.70
2,2618,長榮航,"417,316,672","118,883",27.80,28.05,25.85,25.85,-,2.85,0.00,25.85
3,2603,長榮,"208,642,123","85,034",124.50,126.00,118.00,118.50,-,6.00,118.00,118.50
4,2888,新光金,"202,998,364","35,812",11.20,11.25,10.85,10.85,-,0.45,10.85,10.90
5,2303,聯電,"182,950,308","64,150",64.60,64.80,62.50,62.50,-,0.50,62.50,62.60
6,00632R,元大台灣50反1,"159,417,696","8,077",5.35,5.43,5.34,5.42,+,0.10,5.41,5.42
7,3481,群創,"135,828,439","33,411",18.40,18.60,17.80,17.80,-,0.70,17.80,17.85
8,2609,陽明,"108,354,144","49,927",114.50,116.00,108.00,108.50,-,6.00,108.50,109.00
9,2883,開發金,"104,614,688","33,412",16.75,16.80,16.30,16.35,-,0.45,16.35,16.40
10,2498,宏達電,"96,673,666","53,859",80.80,82.20,75.50,77.80,-,3.20,77.80,77.90
11,2409,友達,"84,543,013","21,328",21.05,21.35,20.50,20.55,-,0.50,20.55,20.60
12,2340,光磊,"72,138,404","36,799",59.10,60.30,55.10,56.20,-,3.60,56.20,56.30
13,2374,佳能,"67,421,248","27,113",22.95,25.20,22.60,24.50,+,1.40,24.45,24.50
14,2371,大同,"66,806,178","21,598",36.75,36.75,35.50,35.60,-,1.10,35.60,35.65
15,020030,統一智慧電動車N,"64,071,000","4,222",5.04,5.10,4.92,4.93,-,0.08,4.92,4.93
16,1312,國喬,"63,108,645","22,549",29.80,30.30,29.50,29.80,+,0.05,29.75,29.80
17,3037,欣興,"60,771,251","39,019",210.00,212.50,201.50,207.50,-,3.00,207.00,207.50
18,2344,華邦電,"58,768,236","21,961",31.15,31.15,30.05,30.15,-,1.00,30.15,30.20
19,2002,中鋼,"48,983,393","16,104",33.60,33.70,33.00,33.05,-,0.75,33.05,33.10
20,1605,華新,"47,147,807","19,809",28.65,28.65,26.55,26.60,-,2.05,26.60,26.65
