排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"694,445,689","266,694",89.50,96.40,87.70,96.40,+,8.70,96.40,0.00
2,2609,陽明,"488,929,003","204,797",105.50,112.00,103.00,108.00,+,5.00,107.50,108.00
3,3481,群創,"398,316,245","84,455",22.30,22.70,22.05,22.30,+,0.50,22.30,22.35
4,2002,中鋼,"396,917,410","122,714",36.00,37.35,35.70,36.55,+,1.95,36.55,36.60
5,2610,華航,"370,407,128","81,497",17.75,18.45,17.65,18.10,+,0.95,18.10,18.15
6,2409,友達,"325,082,427","69,922",23.20,23.70,23.00,23.50,+,1.00,23.45,23.50
7,00632R,元大台灣50反1,"253,516,184","15,035",5.89,5.91,5.83,5.83,-,0.12,5.83,5.84
8,6116,彩晶,"253,297,345","61,948",20.80,21.65,20.40,21.30,+,1.10,21.25,21.30
9,2888,新光金,"221,529,738","28,090",9.41,9.99,9.41,9.93,+,0.60,9.93,9.94
10,2618,長榮航,"217,799,731","55,523",17.50,18.15,17.20,17.40,+,0.25,17.40,17.45
11,2303,聯電,"216,934,422","76,958",52.10,53.00,51.60,52.40,+,1.80,52.30,52.40
12,2344,華邦電,"199,214,639","68,457",32.45,34.30,32.20,33.85,+,2.65,33.85,33.90
13,00677U,期富邦VIX,"195,555,984","3,970",1.46,1.47,1.46,1.46,-,0.08,1.46,1.47
14,2014,中鴻,"174,718,295","52,086",47.00,48.70,46.55,48.70,+,4.40,48.70,0.00
15,2615,萬海,"142,549,752","64,771",147.00,154.50,143.00,154.50,+,14.00,154.50,0.00
16,00891,中信關鍵半導體,"136,367,951","42,546",15.50,15.57,15.26,15.30,+,0.32,15.30,15.31
17,2027,大成鋼,"102,202,989","27,295",43.80,44.95,43.50,44.95,+,4.05,44.95,0.00
18,1455,集盛,"101,714,951","34,879",26.70,27.50,26.00,26.50,+,0.60,26.45,26.50
19,1605,華新,"100,810,136","36,157",24.65,26.20,24.50,25.25,+,1.30,25.20,25.25
20,2023,燁輝,"94,467,122","21,023",21.60,22.70,21.40,22.70,+,2.05,22.70,0.00
