排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"155,223,136","58,200",63.10,64.40,63.00,64.30,+,1.60,64.20,64.30
2,2888,新光金,"153,477,145","24,319",11.80,11.90,11.55,11.70,-,0.10,11.65,11.70
3,2883,開發金,"143,203,541","34,771",19.00,19.25,18.75,18.90,+,0.05,18.85,18.90
4,2603,長榮,"106,898,108","46,853",130.50,131.00,127.00,127.00,-,5.00,126.50,127.00
5,00632R,元大台灣50反1,"103,498,141","5,659",5.06,5.06,5.03,5.03,-,0.04,5.03,5.04
6,2409,友達,"64,167,038","14,026",22.05,22.15,21.75,21.90,-,0.10,21.90,21.95
7,2330,台積電,"63,828,552","61,981",685.00,688.00,678.00,683.00,+,11.00,682.00,683.00
8,2610,華航,"63,420,627","17,854",25.35,25.95,25.10,25.95,+,0.40,25.90,25.95
9,2368,金像電,"59,931,128","28,349",75.20,82.00,75.00,81.90,+,7.30,81.80,81.90
10,3714,富采,"57,096,171","34,311",89.00,94.20,88.80,94.20,+,6.20,94.20,94.30
11,3481,群創,"54,707,977","14,188",18.45,18.45,18.20,18.40,-,0.15,18.40,18.45
12,2887,台新金,"52,713,358","18,566",20.55,20.90,20.20,20.50,-,0.05,20.45,20.50
13,2498,宏達電,"51,780,406","24,232",71.60,72.70,69.80,70.60,+,1.60,70.60,70.70
14,2891,中信金,"42,223,134","17,308",27.75,28.00,27.60,27.80,-,0.10,27.75,27.80
15,00637L,元大滬深300正2,"41,607,239","6,341",20.07,20.35,19.89,20.20,-,0.05,20.20,20.21
16,2618,長榮航,"41,453,817","13,636",25.25,26.05,25.10,25.90,+,0.45,25.85,25.90
17,2834,臺企銀,"41,085,230","8,526",10.75,10.85,10.55,10.65,-,0.10,10.60,10.65
18,00715L,期街口布蘭特正2,"40,062,018","4,656",12.39,12.45,12.29,12.34,+,0.47,12.33,12.34
19,1732,毛寶,"39,277,987","20,452",48.00,51.30,47.65,47.70,,0.00,47.70,47.75
20,3035,智原,"38,841,682","26,663",210.00,215.00,207.50,214.50,+,1.50,214.00,214.50
