排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"528,658,303","287,488",218.50,233.00,212.00,224.00,+,7.00,223.50,224.00
2,2609,陽明,"423,072,466","165,276",201.00,216.50,196.00,216.50,+,19.50,216.50,0.00
3,3481,群創,"170,086,025","40,671",21.50,21.55,20.80,20.80,-,0.55,20.80,20.85
4,2303,聯電,"144,822,076","54,709",54.90,55.20,53.30,53.40,-,1.00,53.40,53.50
5,1802,台玻,"142,765,830","55,448",37.25,40.25,37.20,40.25,+,3.65,40.25,0.00
6,2002,中鋼,"138,886,895","50,917",40.65,40.65,39.65,39.70,-,0.20,39.70,39.75
7,2615,萬海,"135,601,336","97,658",304.00,324.00,294.00,296.00,-,6.00,296.00,296.50
8,2409,友達,"110,335,586","29,744",22.65,22.70,22.00,22.00,-,0.50,22.00,22.05
9,2027,大成鋼,"110,080,997","48,880",61.50,61.90,59.00,59.50,-,1.00,59.50,59.60
10,2014,中鴻,"107,117,169","47,399",62.10,62.60,59.60,59.60,-,1.70,59.60,59.70
11,9105,泰金寶-DR,"98,593,607","15,242",5.00,5.24,4.81,5.24,+,0.47,5.24,0.00
12,1314,中石化,"87,300,813","21,045",14.50,14.60,14.10,14.25,-,0.10,14.20,14.25
13,2208,台船,"81,915,608","30,239",27.25,28.60,26.70,28.25,+,1.30,28.20,28.25
14,2606,裕民,"80,845,938","46,569",77.50,81.40,75.30,77.00,-,1.00,77.00,77.10
15,2610,華航,"74,747,500","20,375",19.30,19.60,19.10,19.30,+,0.10,19.30,19.35
16,2006,東和鋼鐵,"74,386,075","32,658",59.00,59.70,55.20,55.90,-,1.40,55.90,56.00
17,2637,慧洋-KY,"73,917,161","45,442",100.50,107.50,98.70,99.90,+,0.60,99.80,99.90
18,1909,榮成,"70,932,878","30,928",30.65,31.70,29.60,30.20,+,0.90,30.20,30.25
19,2614,東森,"68,411,872","28,172",46.75,49.50,45.75,48.90,+,3.90,48.85,48.90
20,2618,長榮航,"68,373,158","18,979",20.70,21.05,20.40,20.75,+,0.15,20.75,20.80
