排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"155,938,552","39,099",26.45,27.05,26.20,26.20,+,0.05,26.20,26.25
2,2312,金寶,"147,761,563","38,491",16.90,17.00,16.20,16.20,-,0.55,16.20,16.25
3,2618,長榮航,"119,390,517","33,633",27.00,27.80,26.80,26.80,+,0.20,26.80,26.85
4,2374,佳能,"118,813,490","47,328",28.70,30.45,28.00,30.45,+,2.75,30.45,0.00
5,2888,新光金,"116,621,226","11,597",10.60,10.85,10.60,10.70,+,0.10,10.70,10.75
6,2498,宏達電,"115,396,196","55,572",88.20,89.50,86.10,86.40,-,0.70,86.40,86.50
7,6282,康舒,"105,500,537","47,660",36.85,39.95,36.55,39.95,+,3.60,39.95,0.00
8,2303,聯電,"75,488,445","28,199",64.30,64.90,64.10,64.30,+,0.40,64.20,64.30
9,3059,華晶科,"75,094,093","40,036",50.90,52.10,49.65,50.80,+,0.80,50.80,50.90
10,3049,和鑫,"73,679,432","22,439",15.50,16.65,15.50,16.25,+,0.80,16.25,16.30
11,00632R,元大台灣50反1,"69,515,557","4,016",5.20,5.22,5.19,5.21,,0.00,5.20,5.21
12,2457,飛宏,"69,041,065","34,397",50.70,51.20,49.35,49.40,-,0.50,49.40,49.45
13,00900,富邦特選高股息30,"67,679,429","26,736",15.30,15.35,15.24,15.24,-,0.04,15.23,15.24
14,2883,開發金,"66,006,404","14,220",16.75,16.95,16.70,16.85,+,0.15,16.80,16.85
15,2340,光磊,"64,024,203","27,953",69.30,73.20,69.00,73.20,+,6.60,73.20,0.00
16,3481,群創,"58,571,553","11,852",19.20,19.30,19.00,19.05,,0.00,19.05,19.10
17,2603,長榮,"54,760,175","25,468",140.50,142.00,138.00,139.00,,0.00,138.50,139.00
18,00637L,元大滬深300正2,"52,739,704","8,005",22.35,22.78,22.23,22.38,+,0.29,22.38,22.39
19,2409,友達,"49,699,740","13,962",22.45,22.60,22.25,22.45,+,0.25,22.40,22.45
20,3041,揚智,"49,675,754","25,671",38.05,40.35,37.85,38.85,+,1.05,38.80,38.85
