排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"148,832,176","44,180",27.25,27.50,26.60,26.65,-,0.45,26.65,26.70
2,2883,開發金,"120,901,590","23,731",19.10,19.45,19.05,19.20,+,0.15,19.20,19.25
3,1708,東鹼,"119,992,559","56,872",57.50,59.70,54.60,55.60,-,1.10,55.50,55.60
4,2888,新光金,"119,095,037","14,199",10.80,10.95,10.70,10.80,+,0.05,10.80,10.85
5,2618,長榮航,"103,031,377","34,835",32.65,33.15,32.20,32.25,+,0.05,32.25,32.30
6,2409,友達,"89,355,680","26,984",20.00,20.10,19.70,19.85,-,0.15,19.80,19.85
7,00632R,元大台灣50反1,"77,255,357","3,016",5.17,5.21,5.17,5.21,+,0.02,5.20,5.21
8,1513,中興電,"65,631,207","32,691",55.90,57.50,53.70,54.70,+,0.40,54.60,54.70
9,2834,臺企銀,"65,428,826","16,150",12.85,13.00,12.70,12.85,,0.00,12.85,12.90
10,00673R,期元大S&P原油反1,"64,116,943","5,890",8.29,8.51,8.26,8.49,+,0.30,8.48,8.49
11,1609,大亞,"59,104,721","25,455",29.00,30.05,28.50,28.75,+,0.30,28.70,28.75
12,2887,台新金,"56,824,441","12,526",20.25,20.70,20.15,20.50,+,0.35,20.50,20.55
13,00637L,元大滬深300正2,"53,806,613","7,258",16.63,16.75,16.40,16.50,,0.00,16.50,16.51
14,00715L,期街口布蘭特正2,"52,622,359","8,991",20.09,20.27,19.20,19.32,-,1.02,19.32,19.33
15,2891,中信金,"52,283,566","11,463",29.10,29.40,29.10,29.40,+,0.40,29.35,29.40
16,2303,聯電,"48,478,339","21,667",54.10,54.20,53.80,54.00,-,0.50,53.90,54.00
17,2481,強茂,"46,206,535","26,536",106.00,107.00,102.00,102.00,-,3.00,102.00,102.50
18,1732,毛寶,"43,763,021","24,566",44.45,48.20,44.40,48.05,+,4.20,48.05,48.10
19,2890,永豐金,"41,981,382","10,336",18.30,18.70,18.15,18.40,+,0.05,18.40,18.45
20,2603,長榮,"38,747,258","17,819",135.50,137.00,133.50,135.00,,0.00,135.00,135.50
