排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"132,671,814","35,036",19.60,19.60,19.15,19.20,-,0.40,19.15,19.20
2,2409,友達,"122,290,596","32,959",22.80,22.80,22.20,22.35,-,0.50,22.35,22.40
3,2610,華航,"119,508,798","27,427",26.30,26.55,26.10,26.30,-,0.45,26.30,26.35
4,00632R,元大台灣50反1,"97,455,408","5,013",5.29,5.31,5.24,5.25,-,0.07,5.25,5.26
5,2603,長榮,"95,793,929","34,947",140.00,141.50,136.50,141.50,+,2.50,141.00,141.50
6,2883,開發金,"82,674,857","18,104",16.50,16.75,16.45,16.60,+,0.05,16.60,16.65
7,2002,中鋼,"77,727,591","25,502",35.45,35.85,34.80,35.70,+,0.10,35.65,35.70
8,2303,聯電,"77,194,530","28,819",62.60,63.30,62.40,62.90,+,0.70,62.90,63.00
9,2014,中鴻,"76,095,260","38,401",43.40,44.60,42.15,44.55,+,0.50,44.50,44.55
10,2618,長榮航,"72,895,873","21,359",26.85,27.00,26.40,26.75,-,0.50,26.75,26.80
11,2103,台橡,"68,630,562","30,685",41.80,43.00,40.15,42.95,+,1.15,42.90,42.95
12,3041,揚智,"66,088,508","34,078",35.70,39.50,35.25,38.45,+,2.40,38.45,38.50
13,2498,宏達電,"60,659,238","33,666",85.40,85.60,82.60,83.00,-,1.90,83.00,83.10
14,3035,智原,"57,849,096","34,073",223.00,238.50,220.50,238.50,+,21.50,238.50,0.00
15,1711,永光,"57,839,495","23,280",26.05,28.10,26.05,26.95,+,0.90,26.95,27.00
16,1440,南紡,"56,125,705","21,832",26.10,27.05,25.35,27.00,+,0.75,26.95,27.00
17,2609,陽明,"56,124,416","23,667",122.50,126.00,121.00,125.50,+,3.50,125.50,126.00
18,2371,大同,"55,763,193","15,421",31.80,32.00,30.95,31.75,-,0.40,31.70,31.75
19,00637L,元大滬深300正2,"50,276,248","7,352",22.21,22.36,21.91,22.24,-,0.10,22.23,22.24
20,2615,萬海,"46,517,837","25,188",200.50,207.50,197.00,207.00,+,8.00,206.50,207.00
