排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"217,693,334","92,370",47.60,49.85,47.50,48.50,+,1.40,48.45,48.50
2,00632R,元大台灣50反1,"153,778,071","6,328",5.46,5.47,5.42,5.45,,0.00,5.45,5.46
3,3481,群創,"93,217,596","15,277",14.00,14.35,13.95,14.25,+,0.30,14.20,14.25
4,2618,長榮航,"89,546,136","26,609",34.30,34.55,33.95,34.20,+,0.10,34.15,34.20
5,2317,鴻海,"74,240,455","35,977",112.50,116.00,112.00,114.50,+,1.50,114.50,115.00
6,2603,長榮,"67,603,736","26,313",141.50,145.00,141.00,144.50,+,4.00,144.00,144.50
7,00637L,元大滬深300正2,"65,612,253","7,915",16.26,16.36,16.09,16.10,-,0.13,16.10,16.11
8,2610,華航,"61,692,631","21,355",27.10,27.25,26.85,26.95,-,0.15,26.95,27.00
9,2340,台亞,"58,635,268","30,221",50.00,51.20,49.10,50.00,-,0.30,50.00,50.10
10,2303,聯電,"53,404,047","20,020",51.10,51.60,51.00,51.20,-,0.20,51.20,51.30
11,2409,友達,"49,805,031","10,589",17.70,17.85,17.55,17.60,-,0.40,17.60,17.65
12,6235,華孚,"49,003,638","24,413",45.95,46.80,45.05,45.20,-,0.70,45.20,45.25
13,1560,中砂,"42,982,038","28,136",158.00,172.00,158.00,165.00,+,8.50,164.50,165.00
14,3037,欣興,"38,507,930","49,807",210.00,211.50,205.00,205.50,-,10.00,205.50,206.00
15,2891,中信金,"38,482,726","13,380",26.90,26.90,26.55,26.55,-,0.60,26.55,26.60
16,2888,新光金,"37,829,322","9,011",9.23,9.27,9.20,9.21,-,0.06,9.21,9.22
17,2883,開發金,"35,692,908","12,278",16.10,16.10,15.90,15.95,-,0.25,15.95,16.00
18,00878,國泰永續高股息,"35,150,818","14,240",17.86,18.00,17.83,17.90,+,0.03,17.89,17.90
19,2330,台積電,"32,970,903","33,456",550.00,555.00,548.00,549.00,-,11.00,549.00,550.00
20,2885,元大金,"32,727,815","11,670",24.05,24.10,23.70,23.70,-,0.65,23.70,23.75
