排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"217,852,026","70,533",30.50,30.95,29.50,30.75,-,1.00,30.70,30.75
2,00632R,元大台灣50反1,"184,845,157","16,653",5.73,5.75,5.69,5.70,+,0.08,5.70,5.71
3,1524,耿鼎,"160,136,744","48,884",16.00,17.60,15.75,17.60,+,1.60,17.60,0.00
4,2610,華航,"133,066,702","43,195",24.65,24.85,24.00,24.85,-,0.50,24.85,24.90
5,2603,長榮,"132,772,282","60,598",134.00,136.50,130.00,136.00,-,1.50,135.50,136.00
6,3481,群創,"124,897,899","31,685",13.65,13.85,13.55,13.65,-,0.60,13.65,13.70
7,1605,華新,"116,535,552","44,942",37.85,38.15,36.75,37.00,-,2.40,36.95,37.00
8,2303,聯電,"87,198,490","36,602",49.30,50.80,49.30,50.80,-,0.10,50.70,50.80
9,00673R,期元大S&P原油反1,"85,036,574","4,135",7.82,7.83,7.69,7.75,+,0.10,7.74,7.75
10,2409,友達,"84,916,976","17,537",17.35,17.50,17.20,17.25,-,0.80,17.25,17.30
11,2891,中信金,"60,798,784","15,695",25.60,25.60,25.15,25.30,-,0.80,25.25,25.30
12,2609,陽明,"56,340,316","32,134",114.50,115.50,112.00,115.00,-,2.50,115.00,115.50
13,00878,國泰永續高股息,"54,147,818","32,513",17.56,17.57,17.47,17.53,-,0.21,17.53,17.54
14,00637L,元大滬深300正2,"49,361,325","6,794",15.13,15.49,15.10,15.33,-,0.16,15.33,15.34
15,2002,中鋼,"46,477,649","23,550",33.15,33.20,32.90,32.95,-,0.60,32.95,33.00
16,3535,晶彩科,"46,207,511","21,090",28.30,31.50,28.20,30.60,+,1.15,30.50,30.60
17,2883,開發金,"45,415,168","16,985",15.85,15.95,15.70,15.80,-,0.55,15.80,15.85
18,2888,新光金,"44,342,964","10,231",9.00,9.03,8.95,8.98,-,0.15,8.98,8.99
19,2313,華通,"43,967,693","21,429",46.60,49.00,46.40,49.00,+,0.95,48.95,49.00
20,2330,台積電,"40,798,132","47,232",523.00,527.00,520.00,522.00,-,16.00,522.00,523.00
