排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"1,023,671,917","173,101",21.50,21.55,20.30,20.60,-,0.35,20.60,20.65
2,2303,聯電,"483,378,173","179,708",61.00,63.90,60.20,63.40,+,2.90,63.30,63.40
3,2409,友達,"409,902,652","96,112",23.40,23.45,22.15,22.30,-,1.10,22.30,22.35
4,2603,長榮,"275,125,528","123,296",143.50,144.50,137.00,138.50,-,5.00,138.50,139.00
5,6116,彩晶,"184,423,780","44,037",21.55,21.65,20.50,20.75,-,0.80,20.75,20.80
6,2363,矽統,"179,464,043","77,219",28.80,31.80,28.30,30.65,+,1.65,30.65,30.70
7,2344,華邦電,"143,330,724","42,442",35.45,35.85,34.80,35.80,+,0.50,35.80,35.85
8,2329,華泰,"97,679,003","42,951",31.10,33.30,29.85,32.45,+,1.75,32.45,32.50
9,1102,亞泥,"94,576,477","28,226",45.60,47.15,45.60,46.35,X,0.00,46.35,46.40
10,2353,宏碁,"91,080,891","30,625",29.10,29.70,27.95,27.95,+,0.35,27.95,28.00
11,00632R,元大台灣50反1,"86,560,445","20,216",5.49,5.50,5.47,5.49,+,0.01,5.48,5.49
12,2337,旺宏,"84,343,393","32,697",44.30,45.50,43.85,45.45,+,1.20,45.45,45.50
13,2615,萬海,"84,177,499","50,485",234.50,235.50,216.50,221.00,-,12.00,220.50,221.00
14,2369,菱生,"68,724,162","30,102",28.60,31.15,28.20,31.15,+,2.80,31.15,0.00
15,00715L,期街口布蘭特正2,"67,124,560","9,662",8.10,8.14,8.07,8.11,-,0.42,8.11,8.12
16,2323,中環,"64,435,459","11,856",10.00,10.60,9.98,10.30,+,0.45,10.30,10.35
17,8110,華東,"62,484,001","26,286",23.20,25.50,23.05,25.10,+,1.85,25.10,25.15
18,2614,東森,"61,585,261","26,286",40.95,41.40,38.00,38.85,-,1.95,38.85,38.90
19,2002,中鋼,"57,283,667","20,588",36.60,36.70,35.85,36.00,-,0.80,35.95,36.00
20,2883,開發金,"55,212,157","7,293",14.25,14.30,14.20,14.25,,0.00,14.25,14.30
