排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2498,宏達電,"273,509,891","132,588",66.30,71.00,63.90,64.70,-,0.90,64.70,64.80
2,00632R,元大台灣50反1,"126,761,458","10,551",5.85,5.89,5.83,5.87,,0.00,5.86,5.87
3,2303,聯電,"114,422,479","55,051",42.80,43.05,42.05,42.45,-,0.35,42.40,42.45
4,9945,潤泰新,"102,806,403","50,289",54.90,60.00,54.50,58.00,-,1.20,58.00,58.10
5,1605,華新,"98,462,605","38,025",33.55,33.55,31.35,32.05,-,2.00,32.05,32.10
6,2603,長榮,"92,370,920","58,390",93.90,95.70,92.70,94.20,+,1.20,94.20,94.30
7,2388,威盛,"72,182,844","31,058",66.20,66.30,62.70,66.20,+,5.90,66.00,66.20
8,4919,新唐,"68,280,091","44,433",131.00,138.00,128.00,130.00,+,0.50,129.50,130.00
9,3035,智原,"67,281,360","54,348",183.00,189.50,179.00,180.50,+,1.50,180.00,180.50
10,2002,中鋼,"67,015,793","17,704",30.50,30.80,30.30,30.80,+,0.30,30.75,30.80
11,3062,建漢,"65,503,521","26,799",29.75,31.20,29.30,30.15,+,0.55,30.10,30.15
12,2867,三商壽,"64,596,809","5,761",6.02,6.48,6.00,6.33,+,0.18,6.32,6.33
13,00637L,元大滬深300正2,"61,668,639","9,993",17.89,18.39,17.78,18.00,-,0.03,17.99,18.00
14,3481,群創,"60,697,919","10,172",11.25,11.40,11.05,11.20,-,0.05,11.15,11.20
15,2409,友達,"59,509,207","11,245",14.85,15.20,14.80,14.85,+,0.05,14.85,14.90
16,2618,長榮航,"56,290,784","20,468",34.15,34.50,33.75,34.15,-,0.10,34.10,34.15
17,2609,陽明,"53,610,546","33,830",88.70,90.10,88.00,89.50,+,1.20,89.40,89.50
18,2883,開發金,"46,705,361","10,340",12.65,12.80,12.55,12.75,+,0.10,12.70,12.75
19,1524,耿鼎,"39,197,747","16,075",21.40,22.30,21.35,21.40,+,0.15,21.40,21.45
20,00673R,期元大S&P原油反1,"38,026,913","2,828",8.20,8.23,8.09,8.14,+,0.07,8.14,8.15
