排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"246,842,780","106,775",116.00,117.00,109.00,109.50,-,2.50,109.50,110.00
2,2610,華航,"206,681,189","51,956",19.70,20.10,19.20,19.20,+,0.10,19.20,19.25
3,2618,長榮航,"181,763,924","50,577",21.45,22.10,21.00,21.00,+,0.30,21.00,21.05
4,2609,陽明,"130,037,993","62,823",112.00,113.00,105.50,106.00,-,2.50,106.00,106.50
5,3481,群創,"121,149,433","25,289",17.10,17.25,16.85,17.00,+,0.15,16.95,17.00
6,1711,永光,"111,712,684","40,985",25.50,27.75,25.50,26.70,+,1.20,26.70,26.75
7,2409,友達,"111,472,533","26,812",20.00,20.15,19.55,19.60,-,0.35,19.60,19.65
8,00632R,元大台灣50反1,"89,686,545","3,979",5.46,5.52,5.46,5.50,-,0.01,5.50,5.51
9,6443,元晶,"88,161,351","41,524",37.85,39.20,37.05,38.60,+,1.40,38.55,38.60
10,2615,萬海,"84,727,139","53,561",178.00,183.00,172.50,174.50,+,3.00,174.00,174.50
11,2303,聯電,"76,461,160","28,923",59.90,59.90,58.50,58.60,-,0.60,58.60,58.70
12,2614,東森,"65,201,525","28,001",38.35,38.50,37.20,37.20,-,1.75,37.20,37.25
13,2481,強茂,"63,789,703","36,632",113.00,116.00,109.00,110.00,+,2.00,110.00,110.50
14,2312,金寶,"60,255,884","18,581",14.00,14.75,13.95,14.10,,0.00,14.05,14.10
15,00715L,期街口布蘭特正2,"57,134,528","7,021",11.07,11.12,11.00,11.12,-,0.69,11.11,11.12
16,3062,建漢,"54,249,597","18,995",24.45,26.70,24.20,26.70,+,2.40,26.70,0.00
17,2388,威盛,"50,224,654","27,946",73.20,73.30,66.30,67.20,-,3.80,67.20,67.30
18,3037,欣興,"48,998,741","29,331",192.00,195.50,189.00,190.00,+,2.50,190.00,190.50
19,3035,智原,"45,499,109","29,895",197.00,199.50,189.00,190.50,-,3.00,190.50,191.00
20,2002,中鋼,"44,877,494","14,913",33.70,33.75,33.05,33.25,-,0.25,33.20,33.25
