排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"336,632,699","95,010",28.85,30.15,28.55,30.15,+,1.30,30.10,30.15
2,2610,華航,"241,122,029","60,707",26.80,27.75,26.60,27.75,+,0.80,27.70,27.75
3,2603,長榮,"153,813,806","67,734",133.50,135.00,131.00,131.50,-,0.50,131.00,131.50
4,2834,臺企銀,"150,457,087","27,649",10.75,11.20,10.70,11.15,+,0.55,11.10,11.15
5,00632R,元大台灣50反1,"121,623,722","5,112",5.11,5.11,5.08,5.08,,0.00,5.08,5.09
6,2409,友達,"121,045,546","30,766",21.15,21.65,21.10,21.60,-,0.30,21.60,21.65
7,2303,聯電,"84,972,540","38,526",55.50,56.00,55.00,55.40,-,0.40,55.40,55.50
8,3481,群創,"68,233,494","27,130",17.35,17.50,17.30,17.40,-,0.35,17.40,17.45
9,00637L,元大滬深300正2,"58,208,596","9,375",20.20,20.59,19.93,20.28,+,0.34,20.27,20.28
10,2888,新光金,"57,435,834","9,664",11.35,11.55,11.30,11.50,+,0.10,11.50,11.55
11,2609,陽明,"55,575,401","25,430",114.00,115.00,112.00,112.00,-,2.00,112.00,112.50
12,3035,智原,"54,847,620","35,810",232.50,249.50,231.50,244.00,+,10.00,244.00,244.50
13,2883,開發金,"51,707,874","11,700",19.15,19.40,19.10,19.30,,0.00,19.30,19.35
14,2337,旺宏,"47,690,206","20,468",42.80,43.95,42.70,43.55,+,0.65,43.50,43.55
15,2002,中鋼,"42,943,632","15,027",35.60,35.90,35.50,35.70,+,0.05,35.65,35.70
16,00893,國泰智能電動車,"42,571,465","19,630",14.99,14.99,14.88,14.90,-,0.35,14.89,14.90
17,2891,中信金,"42,382,526","12,600",28.60,28.85,28.50,28.85,,0.00,28.80,28.85
18,2344,華邦電,"41,089,969","16,251",33.05,33.45,32.90,33.10,-,0.20,33.05,33.10
19,062248,宏碁群益22購01,"40,653,000",210,1.80,1.90,1.78,1.79,-,0.08,1.78,1.79
20,2462,良得電,"39,923,618","20,262",36.80,37.85,35.75,36.00,-,0.75,36.00,36.05
