排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"479,693,557","239,131",217.00,218.00,197.50,217.00,+,10.50,216.50,217.00
2,2303,聯電,"261,523,816","92,754",53.00,55.20,52.80,54.40,+,1.80,54.30,54.40
3,2002,中鋼,"238,868,607","82,103",39.95,40.80,39.55,39.90,+,0.95,39.85,39.90
4,2023,燁輝,"193,879,595","78,948",38.90,40.95,38.00,38.05,+,0.50,38.05,38.10
5,2014,中鴻,"168,610,041","68,819",62.00,64.00,60.70,61.30,+,1.20,61.30,61.40
6,3481,群創,"166,204,169","36,405",21.45,21.55,21.00,21.35,+,0.10,21.35,21.40
7,2027,大成鋼,"155,986,314","68,722",61.10,63.20,60.20,60.50,+,0.60,60.40,60.50
8,2615,萬海,"144,603,688","99,033",336.00,337.00,297.00,302.00,-,24.50,302.00,302.50
9,00632R,元大台灣50反1,"140,386,980","9,272",5.50,5.50,5.44,5.44,-,0.08,5.44,5.45
10,2409,友達,"125,429,430","28,464",22.60,22.70,22.20,22.50,-,0.10,22.50,22.55
11,1314,中石化,"117,317,467","29,583",14.85,14.90,14.30,14.35,-,0.20,14.35,14.40
12,3006,晶豪科,"109,600,172","69,014",178.00,189.50,170.00,170.00,-,4.00,170.00,170.50
13,6116,彩晶,"105,600,743","27,075",23.00,23.00,22.30,22.65,-,0.15,22.65,22.70
14,2031,新光鋼,"93,041,322","47,158",89.80,94.60,85.80,85.80,-,0.80,85.80,85.90
15,2344,華邦電,"89,293,350","30,934",35.10,35.90,35.00,35.20,+,0.40,35.20,35.25
16,2609,陽明,"87,982,844","61,045",198.00,198.00,180.00,197.00,+,6.00,197.00,197.50
17,2606,裕民,"84,833,283","48,907",84.50,84.70,76.80,78.00,-,6.50,78.00,78.10
18,2317,鴻海,"80,686,116","40,275",112.50,117.00,112.00,117.00,+,5.50,116.50,117.00
19,2637,慧洋-KY,"76,978,669","45,583",108.00,110.50,99.10,99.30,-,10.20,99.30,99.40
20,2069,運錩,"76,681,790","34,564",45.30,47.50,41.45,42.00,-,2.95,41.90,42.00
