排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2002,中鋼,"643,189,465","215,559",38.50,40.70,38.40,39.60,+,1.85,39.55,39.60
2,2027,大成鋼,"459,998,546","193,628",59.50,63.10,58.70,59.50,+,1.60,59.50,59.60
3,2014,中鴻,"414,245,818","167,193",61.00,64.70,60.10,61.20,+,1.70,61.20,61.30
4,00632R,元大台灣50反1,"212,298,217","12,013",5.56,5.56,5.50,5.50,-,0.08,5.50,5.51
5,2607,榮運,"182,353,563","86,092",45.00,49.60,44.00,49.60,+,4.50,49.55,49.60
6,2615,萬海,"168,328,930","92,782",296.00,321.00,296.00,321.00,+,29.00,321.00,0.00
7,3481,群創,"167,600,310","37,165",20.55,20.95,20.20,20.75,+,0.25,20.75,20.80
8,2606,裕民,"152,782,015","79,659",84.50,90.50,83.00,89.10,+,6.10,89.00,89.10
9,2034,允強,"142,120,231","50,308",44.30,45.70,41.60,43.00,+,1.45,43.00,43.05
10,2409,友達,"136,585,460","33,484",22.60,22.80,22.15,22.65,+,0.20,22.60,22.65
11,1605,華新,"126,519,992","47,804",29.80,30.75,29.10,29.30,+,0.05,29.25,29.30
12,2603,長榮,"125,997,432","78,493",181.50,197.00,181.50,197.00,+,17.50,197.00,0.00
13,2637,慧洋-KY,"118,325,334","52,938",103.50,110.50,101.00,110.50,+,10.00,110.50,0.00
14,1314,中石化,"111,335,004","21,989",13.60,14.00,13.50,13.95,+,0.45,13.90,13.95
15,2610,華航,"99,398,752","26,798",19.15,19.60,19.00,19.05,+,0.05,19.05,19.10
16,2303,聯電,"92,968,171","30,719",53.70,53.80,53.10,53.10,+,0.10,53.10,53.20
17,2609,陽明,"90,212,745","64,148",166.50,182.50,166.50,182.50,+,16.50,182.00,182.50
18,1802,台玻,"87,106,296","26,790",34.50,37.40,34.45,37.40,+,3.40,37.40,0.00
19,2617,台航,"84,502,954","37,305",60.10,65.50,59.00,65.50,+,5.90,65.50,0.00
20,1440,南紡,"83,499,441","30,634",27.60,29.70,27.45,29.55,+,1.95,29.55,29.60
