排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"142,678,033","53,408",39.60,41.10,39.55,40.20,+,0.90,40.20,40.25
2,00632R,元大台灣50反1,"138,656,497","5,638",5.62,5.71,5.62,5.71,+,0.07,5.70,5.71
3,2603,長榮,"93,521,294","37,772",145.50,146.50,142.00,142.00,-,2.00,142.00,142.50
4,2618,長榮航,"92,274,351","26,792",32.60,32.75,31.90,31.95,-,0.40,31.90,31.95
5,1524,耿鼎,"78,920,295","26,225",20.00,20.45,19.60,19.95,-,0.15,19.95,20.00
6,3481,群創,"78,816,646","14,193",13.65,13.95,13.60,13.60,,0.00,13.60,13.65
7,2883,開發金,"77,461,493","25,611",16.05,16.20,15.60,15.60,-,0.30,15.60,15.65
8,00637L,元大滬深300正2,"77,125,490","8,668",15.89,15.89,15.44,15.48,-,0.36,15.48,15.49
9,2609,陽明,"71,969,235","33,794",128.00,128.50,125.00,125.00,-,2.00,125.00,125.50
10,2303,聯電,"70,934,684","40,948",50.40,50.50,49.00,49.00,-,1.30,49.00,49.05
11,2610,華航,"54,422,622","16,716",26.10,26.15,25.50,25.55,-,0.30,25.50,25.55
12,00878,國泰永續高股息,"50,314,848","34,054",17.50,17.53,17.38,17.38,-,0.12,17.37,17.38
13,2888,新光金,"47,965,871","9,838",8.95,9.02,8.89,8.89,-,0.03,8.89,8.90
14,1522,堤維西,"47,178,585","20,644",26.40,27.60,26.10,27.00,+,1.05,26.85,27.00
15,1708,東鹼,"46,268,553","25,810",60.20,61.50,57.50,57.70,-,2.30,57.70,57.80
16,2891,中信金,"45,339,884","10,880",25.45,25.90,25.40,25.55,+,0.10,25.55,25.60
17,2405,浩鑫,"45,219,030","13,080",14.20,14.80,13.40,13.50,-,0.65,13.45,13.50
18,2615,萬海,"44,027,274","23,377",165.50,167.00,161.50,161.50,-,2.00,161.50,162.00
19,2409,友達,"43,738,866","9,950",17.05,17.25,16.85,16.85,-,0.20,16.80,16.85
20,2885,元大金,"40,352,775","13,183",23.80,23.85,23.30,23.30,-,0.60,23.30,23.35
