排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"314,009,574","12,870",6.09,6.15,6.05,6.10,-,0.06,6.09,6.10
2,2603,長榮,"174,092,834","89,958",92.30,94.70,92.10,92.70,+,4.30,92.70,92.80
3,2498,宏達電,"159,232,543","77,456",59.70,63.40,59.00,60.50,-,1.20,60.50,60.60
4,3481,群創,"147,226,238","17,235",12.00,12.40,11.90,12.25,+,0.35,12.25,12.30
5,2618,長榮航,"118,147,977","36,734",32.90,33.20,32.05,32.10,-,0.30,32.10,32.15
6,2303,聯電,"115,975,402","53,617",40.45,40.70,39.40,39.70,-,0.15,39.65,39.70
7,2609,陽明,"93,346,897","63,060",85.20,87.40,85.20,86.50,+,3.30,86.50,86.60
8,00673R,期元大S&P原油反1,"80,086,225","6,226",7.93,7.99,7.86,7.90,-,0.23,7.90,7.91
9,2610,華航,"79,290,605","21,972",23.30,23.65,23.10,23.25,+,0.45,23.25,23.30
10,3035,智原,"61,937,558","52,308",174.00,175.50,162.50,165.00,-,9.00,164.50,165.00
11,2482,連宇,"59,467,972","26,420",29.60,30.95,27.60,28.35,-,2.00,28.30,28.35
12,00637L,元大滬深300正2,"50,804,765","7,107",19.82,19.98,19.62,19.62,-,0.02,19.62,19.63
13,3062,建漢,"50,733,808","22,444",27.05,28.15,26.30,26.45,-,0.50,26.45,26.50
14,2409,友達,"45,495,370","9,295",15.20,15.80,15.20,15.55,+,0.35,15.55,15.60
15,2419,仲琦,"44,979,514","18,920",22.70,23.85,22.00,22.80,+,1.10,22.80,22.85
16,3037,欣興,"43,913,917","30,514",159.50,163.00,155.00,157.50,+,1.00,157.00,157.50
17,2883,開發金,"43,693,485","14,068",13.00,13.10,12.85,12.90,,0.00,12.90,12.95
18,1522,堤維西,"42,074,709","19,197",29.30,31.80,29.25,31.75,+,2.65,31.65,31.75
19,00878,國泰永續高股息,"40,852,538","15,457",16.32,16.39,16.19,16.26,+,0.05,16.26,16.27
20,1605,華新,"40,614,183","16,079",34.00,34.45,33.10,33.25,-,0.55,33.25,33.30
